State,County,FIPS,Total,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad
FL,Clay,12020,9.2781650764,1.0080415168,1.0346321083,1.005260547,1,1.2094712445,1,1,1,1.0207596598
FL,Collier,12022,9.6646216569,1.0116341602,1.0551227536,1.0077253785,1.0243915955,1.3949088057,1,1.0248114294,1.0623681088,1.0836594252
FL,Columbia,12024,9.2864698893,1.0030818963,1.0131678298,1.0019870229,1,1.2503370818,1,1.0034854001,1.0087611946,1.0056494638
FL,DeSoto,12028,9.1174195651,1.0013887947,1.0079982596,1.0009288072,1.0270381477,1.0659683063,1,1.0020895935,1.0052525811,1.006755075
FL,Dixie,12030,9.0476112597,1.0007332368,1.0031567364,1.0004746337,1,1.0306772585,1,1.001932433,1.004857526,1.0057794353
FL,Duval,12032,14.9406032614,1.0972362823,1.4736532369,1.0282933578,4.6716150459,2.3212370392,1,1.0630871627,1.1585812324,1.1268999043
FL,Escambia,12034,12.7701918925,1.019244227,2.7440503655,1.0105391982,2.3686749947,1.4855766979,1,1.0289866347,1.0728632617,1.0402565127
FL,Flagler,12036,9.2476036526,1.0027962498,1.0120350591,1.0018389816,1,1.125605679,1,1.022462124,1.0564626941,1.0264028649
FL,Franklin,12038,9.0472636238,1.0005612006,1.0024580159,1.000381329,1,1.0211850127,1,1.0028146028,1.0070750262,1.0127884366
FL,Gadsden,12040,9.2123361399,1.0035913169,1.0260495591,1.0016404953,1,1.1744148282,1,1.0006699101,1.0016839426,1.0042860878
FL,Gilchrist,12042,9.0542577413,1.0011046995,1.0099000396,1.0005325452,1,1.0405015691,1,1,1,1.0022188879
FL,Glades,12044,9.0448718831,1.0014096393,1.0022374895,1.0003340589,1,1.0223757564,1,1,1,1.0185149391
FL,Gulf,12046,9.0553167564,1.0008261963,1.0184555272,1.0005089101,1,1.0287678321,1,1,1,1.0067582906
FL,Hamilton,12048,9.1194311466,1.0007301195,1.0280464576,1.0004746337,1,1.0880319763,1,1,1,1.0021479594
FL,Hardee,12050,9.3506361986,1.0011937206,1.0051464774,1.0007664247,1.2959869954,1.0385696173,1,1.0008803306,1.0022128717,1.0058797609
FL,Hendry,12052,9.1184260909,1.0016486259,1.0328993055,1.0010930171,1,1.0588377921,1,1.0036205777,1.0091009903,1.0112257822
FL,Hernando,12054,9.7918371059,1.0072867434,1.0318383735,1.0047859133,1.2646456833,1.193225763,1.2509419092,1.0053757223,1.0135128702,1.0202241277
FL,Highlands,12056,9.2236651893,1.0042506467,1.0334557298,1.0027988904,1.0006525226,1.1239123021,1,1.0115654737,1.0290719532,1.0179576709
FL,Hillsborough,12058,15.3168116722,1.1065807418,1.2874694529,1.0350608669,5.0183643232,2.4532233959,1,1.0688096873,1.1729658585,1.1743373457
FL,Holmes,12060,9.0914603566,1.0010481382,1.004606593,1.0007042216,1,1.0615369782,1,1.0059416097,1.0149353351,1.0026874809
FL,Indian River,12062,9.3562913616,1.0072354915,1.0247973125,1.0037401663,1.0298557384,1.1516112289,1,1.0300542549,1.0755469224,1.0334502466
FL,Jackson,12064,9.3410243133,1.0028083759,1.0109276766,1.0016641304,1.1097427833,1.1923712966,1,1.0043326438,1.0108909028,1.0082865039
FL,Jefferson,12066,9.0941048003,1.0007427617,1.0032092384,1.000485275,1,1.0852630729,1,1,1,1.0044044522
FL,Lafayette,12068,9.0227754858,1.0003595374,1.0015969652,1.0002370544,1,1.0192818841,1,1,1,1.0013000448
FL,Lake,12070,9.4246070848,1.0123424863,1.0675755367,1.0078186832,1.0002062182,1.2385159142,1,1.0124250562,1.0312326763,1.0544905138
FL,Lee,12072,10.8237799156,1.0224732116,1.0995609731,1.0151976275,1.7237440174,1.7213681498,1,1.0255734912,1.0642836957,1.1515787493
FL,Leon,12074,9.6836633061,1.0199180386,1.05290344,1.0080594374,1.1247742161,1.3699649832,1,1.0202537672,1.0509115892,1.0368778343
FL,Levy,12076,9.1315987961,1.0021374398,1.0079469925,1.0012131317,1,1.0989370063,1,1.0021739871,1.0054647201,1.0137255187
FL,Liberty,12078,9.022546907,1.0004240727,1.0016436863,1.0002445209,1,1.0189906786,1,1,1,1.0012439484
FL,Madison,12080,9.1318002022,1.0010117988,1.0044204927,1.0006569515,1,1.121175313,1,1,1,1.0045356462
FL,Manatee,12082,10.9987525146,1.0211573922,1.0687878196,1.0090815493,2.3815759861,1.3681200936,1,1.0205360456,1.0516211424,1.0778724859
FL,Marion,12084,9.7549830295,1.0138046064,1.0793345202,1.0091673875,1,1.5698646527,1,1.006620166,1.0166410133,1.0595506834
FL,Martin,12086,11.7695795435,1.0068114468,1.0289355393,1.0044082841,3.36132231,1.2614976924,1,1.0144792626,1.0363962972,1.055728711
FL,Miami-Dade,12087,14.1295863439,1.1256576146,1.562290535,1.0810970012,1.6530451291,3.6772141379,1.3527734086,1.1161713277,1.2920180796,1.2693191101
FL,Monroe,12088,9.2851464704,1.0046531298,1.0196575125,1.0029705668,1.0003310205,1.0990617464,1,1.0221881076,1.0557739119,1.0805104749
FL,Nassau,12090,9.4009968998,1.0032379374,1.2127676449,1.0021257703,1,1.1499390911,1,1.0058706101,1.014756866,1.0122989801
FL,Okaloosa,12092,9.5308731772,1.0104646864,1.0488464685,1.0063405704,1,1.2892177147,1,1.041504222,1.1043285337,1.0301709815
FL,Okeechobee,12094,9.0837168251,1.0018342005,1.0079469925,1.0012131317,1,1.049748845,1,1.0026727695,1.0067184996,1.0135823864
FL,Orange,12096,12.8799413184,1.0483775821,1.2157678015,1.0304572713,2.6562325424,2.4331810645,1,1.0920671703,1.2314278384,1.1724300478
FL,Osceola,12098,9.7770639649,1.0088708639,1.0388442204,1.005618241,1.4681155377,1.1416925395,1,1.0156371589,1.0393068852,1.0589785185
FL,Palm Beach,12100,11.7603004635,1.0610573256,1.2924647751,1.0391082822,1.5334381501,2.372919009,1,1.0625840761,1.1573166426,1.2414122028
FL,Pasco,12102,10.7946310548,1.0185194776,1.0812357163,1.0123364406,2.1045983609,1.5028431509,1,1.0055853988,1.0140399275,1.0554725823
FL,Pinellas,12104,11.8279675122,1.5956062366,1.2287473422,1.0327472516,1.5132421643,2.1932439343,1,1.0446170706,1.1121532479,1.1076102647
FL,Polk,12106,12.6213216715,1.026515529,1.1800842781,1.0170333409,3.4623331189,1.7407760127,1,1.0319143612,1.0802226385,1.0824423922
FL,Putnam,12108,12.1624047454,1.0755311789,1.1093621286,1.0026128728,3.8017063003,1.1431298975,1,1.0049055297,1.0123309571,1.0128258804
FL,St. Johns,12110,9.393908793,1.0074148808,1.0323488475,1.0044704872,1,1.2376713564,1,1.0180485783,1.0453684316,1.0485862112
FL,St. Lucie,12112,9.5122663415,1.0103435696,1.0554681365,1.0067841025,1.0087506104,1.3122919291,1,1.0210337972,1.0528723332,1.044721863
FL,Santa Rosa,12114,9.530846828,1.0068325626,1.1833094605,1.0045177573,1.0178594419,1.2674383396,1,1.0064833126,1.0162970049,1.0281089485
FL,Sarasota,12116,9.675082316,1.0172421301,1.075611413,1.0114262662,1,1.4361615592,1,1.0186491912,1.046878184,1.0691135723
FL,Seminole,12118,9.9573448044,1.0200186621,1.0881346574,1.0133274509,1,1.6297755883,1,1.0408673125,1.1027275378,1.0624935953
FL,Sumter,12120,9.1876199789,1.0029267352,1.0104665127,1.0016019272,1,1.1561670695,1,1,1,1.0164577344
FL,Suwannee,12122,9.418281332,1.0018618422,1.012475904,1.0012280647,1.1253003057,1.1569626384,1.1104521554,1.0017499254,1.0043987597,1.0038517365
FL,Taylor,12124,9.0920347006,1.0010769882,1.0350281532,1.0007042216,1,1.0411473434,1,1.0020329811,1.0051102731,1.00693474
FL,Union,12126,9.0217445956,1.0010427809,1.0031580666,1.0004746337,1,1.0130720219,1,1,1,1.0039970925
FL,Volusia,12128,10.965382363,1.0249847428,1.1175603926,1.0158544855,1.7636327324,1.6636742863,1,1.0851783068,1.2141114153,1.0803860013
FL,Wakulla,12130,9.2676600023,1.0010807211,1.0047022606,1.0007116881,1.1860156033,1.0685104525,1,1,1,1.0066392768
FL,Walton,12132,9.2162182521,1.0021546924,1.0093706832,1.0014159097,1,1.1708420654,1,1.0019120052,1.0048061827,1.0257167135
FL,Washington,12134,9.1085643845,1.0011617695,1.0106202541,1.0007664247,1,1.091057055,1,1,1,1.0049588812
GA,Appling,13002,9.0649699785,1.001061772,1.00893636,1.0025630137,1,1.0443850933,1,1.0011272526,1.0028335576,1.0040629293
GA,Atkinson,13004,9.0343808932,1.0001919407,1.0080562188,1.000804243,1,1.0232379304,1,1,1,1.0020905603
GA,Bacon,13006,9.0373548023,1.00065468,1.0099714669,1.001848033,1,1.0206006956,1,1.0007085588,1.0017810935,1.0017902745
GA,Baker,13008,9.0135174786,1.0001828183,1,1.0005550044,1,1.0106790104,1,1,1,1.0021006454
GA,Baldwin,13010,9.1162737919,1.0050360853,1.0290855901,1.0092506556,1,1.0640283945,1,1.0010735739,1.002698626,1.0051008664
GA,Banks,13012,9.0571954117,1.0008469018,1.0094447676,1.0028662893,1,1.0423926602,1,1,1,1.0016447928
GA,Barrow,13014,9.1641618482,1.0026155784,1.0259557348,1.007089602,1,1.089266556,1,1.0092850468,1.02333968,1.0066096503
GA,Bartow,13016,14.8740059943,1.0200034558,1.0955994641,1.0185021143,6.4504065175,1.2493178427,1,1.0070924469,1.0178281744,1.0152559788
GA,Ben Hill,13018,9.0827522965,1.0012173109,1.0439533964,1.0028934074,1,1.0266777222,1,1.001315793,1.0033074883,1.0033871783
GA,Berrien,13020,9.0597060688,1.000845276,1.0155479898,1.0023567407,1,1.0352605759,1,1.0006441443,1.0016191739,1.0034321682
GA,Bibb,13022,9.577685398,1.0295190506,1.1583340022,1.0455989237,1.0403396121,1.2623072888,1,1.0065836102,1.0165491193,1.0184537912
GA,Bleckley,13024,9.0506529872,1.0007574129,1.0158875034,1.0022760231,1,1.0246231037,1,1.0010198952,1.0025636945,1.0035253544
GA,Brantley,13026,9.0369370572,1.0004064237,1.001898047,1.0017873722,1,1.0307154232,1,1.0001073574,1.000269863,1.0017525708
GA,Brooks,13028,9.051496527,1.0006360455,1.0071827805,1.0024152316,1,1.033241511,1,1.0011809313,1.0029684891,1.0038715381
GA,Bryan,13030,9.0940749301,1.0010708779,1.0020157912,1.0020997756,1,1.0834613766,1,1,1,1.0054271086
GA,Bulloch,13032,9.1671651259,1.0053171039,1.0273433642,1.0046510914,1,1.1123258398,1,1.0024351737,1.0061212573,1.0089712957
GA,Burke,13034,9.076868931,1.0012027885,1.0138945705,1.0032108333,1,1.0522350195,1,1.0003220722,1.0008095891,1.0051940579
GA,Butts,13036,9.0682110549,1.0010959207,1.009825909,1.003718638,1,1.0508130425,1,1,1,1.0027575448
GA,Calhoun,13038,9.0183015535,1.0002276678,1.001584666,1.0009601485,1,1.0126824697,1,1,1,1.0028466014
GA,Camden,13040,9.1450951622,1.0027363611,1.0129865909,1.0024253421,1,1.1112805074,1,1.0013511312,1.0033963202,1.0109189092
GA,Candler,13044,9.0452302049,1.0008177911,1.0038593983,1.0010318363,1,1.0351821988,1,1.0007803043,1.0019614388,1.0015972374
GA,Carroll,13046,9.327809472,1.0070540391,1.084932265,1.0246647982,1.0002190084,1.1828045917,1,1.0039015215,1.0098071938,1.0144260543
GA,Catoosa,13048,9.145587857,1.0034738964,1.0222034028,1.0080786769,1,1.1060755057,1,1,1,1.0057563753
GA,Charlton,13050,9.0318693772,1.0007200478,1.0021074919,1.0012379492,1,1.0263219264,1,1,1,1.0014819617
GA,Chatham,13052,10.2532687634,1.2062923438,1.212758107,1.0579739228,1.3386565754,1.3234074268,1,1.0191122502,1.0480421714,1.047025966
GA,Chattahoochee,13054,9.0184801721,1.0005571668,1.0000862735,1.0019628979,1,1.014165955,1,1,1,1.0017078788
GA,Chattooga,13056,9.146403447,1.0009625197,1.0905262888,1.0077546365,1,1.0437535358,1,1,1,1.0034064662
GA,Cherokee,13058,9.3928259221,1.0104687618,1.0394003398,1.0479904717,1.0085227155,1.2447128993,1,1.0032458587,1.0081590627,1.0303258126
GA,Clarke,13060,9.2868958425,1.0143043025,1.0623448353,1.0229134405,1.0122791268,1.1310741876,1,1.0080427197,1.0202168601,1.0157203699
GA,Clay,13062,9.010288757,1.0001141134,1,1.0006522803,1,1.0069561919,1,1,1,1.0025661715
GA,Clayton,13064,10.3076924244,1.0266373591,1.0843663275,1.0651850919,1,1.4042210455,1,1.1992353052,1.5008147336,1.0272325616
GA,Clinch,13066,9.0335396187,1.0006507778,1.0082284933,1.000725041,1,1.0201270969,1,1.0000966216,1.000242875,1.0034687131
GA,Cobb,13068,11.5168112625,1.1116711845,1.2720819074,1.2089451022,1.8185847985,1.9637740652,1,1.0149553027,1.0375929146,1.0892059872
GA,Coffee,13070,9.1450403598,1.0040045116,1.0572889008,1.0043081807,1,1.0646354696,1,1.0022737809,1.0057155645,1.0068139518
GA,Colquitt,13072,9.1167467345,1.0033087267,1.0282690099,1.005752237,1,1.0660273152,1,1.0015281405,1.0038412628,1.0080200424
